"Focus","Non-Focus","Off-Color Focus","Off-Color Non-Focus","Trash","OrbSpent"
11,14,2,0,276,1408
11,15,7,3,473,2378
11,3,2,0,160,815
11,16,4,3,435,2198
11,8,2,1,358,1763
11,17,1,3,447,2226
11,13,1,5,431,2162
11,9,1,1,229,1175
11,7,2,2,194,1010
11,20,1,4,432,2151
11,10,1,2,355,1786
11,6,2,2,224,1137
11,11,2,0,354,1760
11,12,2,3,361,1807
11,8,1,2,295,1477
11,12,2,3,391,1948
11,18,3,4,659,3229
11,6,0,1,175,895
11,12,3,1,320,1615
11,3,1,1,205,1037
11,17,1,1,362,1823
11,16,1,1,369,1869
11,16,3,2,371,1868
11,11,1,3,323,1620
11,12,2,0,291,1469
11,4,0,1,187,939
11,11,1,2,311,1566
11,7,4,3,369,1842
11,13,3,2,255,1314
11,5,0,0,193,969
11,8,3,3,224,1160
11,8,4,3,335,1696
11,12,1,3,364,1820
11,14,4,3,426,2125
11,3,3,1,326,1593
11,14,2,4,412,2062
11,11,1,1,347,1729
11,13,3,2,315,1598
11,10,1,1,269,1369
11,5,0,1,210,1048
11,14,4,5,485,2425
11,10,5,1,270,1378
11,4,0,2,305,1509
11,10,1,7,395,1969
11,17,3,2,550,2694
11,11,3,1,454,2245
11,6,1,1,213,1072
11,8,2,1,274,1374
11,10,1,2,296,1481
11,3,0,2,222,1104
11,7,4,5,429,2125
11,17,1,1,384,1928
11,7,0,2,280,1395
11,12,3,2,386,1930
11,8,0,3,236,1210
11,7,2,2,233,1186
11,11,3,1,321,1630
11,10,1,3,186,984
11,10,3,4,320,1624
11,8,0,7,277,1414
11,12,4,3,501,2497
11,16,4,3,543,2688
11,7,4,2,340,1695
11,9,1,2,318,1596
11,14,3,3,378,1900
11,5,3,2,260,1305
11,10,2,3,345,1725
11,18,4,1,404,2026
11,6,3,0,263,1315
11,16,1,5,361,1839
11,8,0,2,238,1190
11,6,3,0,209,1057
11,7,0,4,213,1096
11,6,2,0,242,1206
11,11,1,1,365,1793
11,11,0,0,241,1231
11,14,2,2,317,1617
11,10,2,2,310,1562
11,15,3,2,398,1998
11,11,1,0,407,1994
11,17,2,4,519,2580
11,19,0,1,419,2092
11,7,2,3,286,1441
11,10,2,1,324,1623
11,21,6,1,502,2522
11,5,1,0,151,785
11,12,1,0,389,1912
11,5,0,0,216,1077
11,11,3,4,359,1821
11,7,2,1,277,1394
11,10,1,2,316,1580
11,8,2,0,187,971
11,8,2,1,328,1620
11,10,0,4,303,1525
11,9,1,2,305,1520
11,7,5,2,270,1378
11,14,4,2,398,2003
11,11,3,3,315,1607
11,16,5,4,439,2229
11,3,2,3,282,1412
11,9,4,1,283,1438
11,11,2,5,330,1677
11,13,6,1,460,2296
11,12,2,4,407,2039
11,16,2,3,466,2316
11,12,1,3,304,1547
11,6,1,1,179,922
11,10,0,2,488,2391
11,17,3,1,503,2500
11,8,1,3,348,1728
11,16,4,7,648,3198
11,16,1,2,370,1866
11,14,4,0,333,1687
11,6,4,0,263,1319
11,16,3,1,437,2176
11,8,0,3,218,1109
11,12,1,2,363,1823
11,14,1,1,441,2177
11,13,3,1,308,1567
11,8,3,2,363,1809
11,9,2,2,300,1507
11,9,3,5,338,1709
11,16,2,3,571,2811
11,19,1,4,398,2024
11,10,3,2,321,1605
11,4,1,1,249,1239
11,6,1,1,271,1354
11,4,4,0,260,1307
11,12,2,1,338,1705
11,14,2,4,376,1899
11,4,1,1,258,1286
11,10,2,2,281,1417
11,13,2,3,368,1870
11,5,1,2,242,1211
11,14,0,1,340,1712
11,7,5,2,298,1508
11,13,1,2,387,1934
11,12,5,7,468,2357
11,15,3,4,352,1794
11,11,2,1,272,1375
11,5,0,0,257,1269
11,8,3,0,308,1550
11,3,3,0,195,976
11,16,2,1,336,1699
11,21,3,1,445,2249
11,5,2,2,212,1084
11,5,1,3,339,1668
11,13,4,1,317,1614
11,14,2,4,277,1448
11,5,0,1,242,1201
11,2,0,2,255,1248
11,16,3,2,361,1834
11,11,0,1,278,1390
11,14,4,4,449,2259
11,11,4,1,277,1423
11,14,2,1,370,1860
11,15,0,2,382,1911
11,11,2,1,342,1708
11,14,1,5,383,1938
11,8,2,3,330,1652
11,8,2,0,328,1615
11,6,2,2,286,1419
11,4,0,0,241,1194
11,15,0,3,357,1817
11,15,4,2,425,2134
11,11,0,2,398,1957
11,5,3,1,197,1007
11,12,4,2,477,2361
11,15,1,2,304,1552
11,9,0,1,284,1419
11,10,0,1,300,1496
11,21,6,4,416,2145
11,8,2,1,164,861
11,8,1,0,166,867
11,13,3,1,341,1718
11,4,3,1,193,981
11,8,0,2,226,1141
11,12,3,1,421,2087
11,14,3,3,457,2288
11,10,3,0,225,1165
11,22,1,2,558,2763
11,7,3,2,224,1146
11,8,3,0,332,1662
11,12,2,2,237,1245
11,15,2,4,417,2106
11,12,3,0,528,2593
11,11,0,1,336,1674
11,9,4,3,347,1756
11,17,1,1,523,2579
11,12,2,3,446,2204
11,9,1,2,257,1310
11,8,2,1,274,1377
11,13,1,2,216,1138
11,20,1,4,476,2394
11,18,10,5,556,2805
11,13,9,4,473,2374
11,18,0,2,429,2134
11,9,1,0,266,1335
11,14,5,6,588,2898
11,12,2,4,370,1849
11,11,2,2,347,1731
11,14,2,4,451,2250
11,15,2,2,400,2002
11,17,0,1,462,2290
11,14,3,3,345,1759
11,6,3,3,339,1694
11,9,3,1,334,1657
11,8,0,1,282,1396
11,15,1,3,420,2115
11,16,1,2,434,2157
11,10,4,2,356,1786
11,14,4,5,428,2146
11,2,3,0,252,1261
11,10,0,3,391,1925
11,5,1,1,224,1132
11,12,2,0,307,1536
11,9,2,1,295,1490
11,11,2,1,308,1553
11,14,2,1,329,1658
11,7,2,1,257,1305
11,13,2,3,327,1657
11,14,1,2,376,1888
11,17,3,4,487,2410
11,15,2,1,491,2410
11,10,0,1,297,1486
11,16,4,4,421,2138
11,12,3,0,396,1963
11,11,0,0,227,1152
11,11,2,2,400,1986
11,11,4,0,297,1501
11,23,4,6,443,2292
11,9,3,0,291,1462
11,10,1,2,295,1477
11,8,3,3,293,1480
11,10,2,0,330,1635
11,20,1,4,556,2749
11,14,1,4,523,2567
11,14,3,4,553,2730
11,16,3,2,332,1696
11,12,3,1,308,1552
11,16,3,3,428,2143
11,10,3,0,295,1484
11,22,3,4,627,3121
11,10,1,4,373,1865
11,11,6,4,342,1745
11,10,2,1,326,1633
11,5,3,1,220,1124
11,7,3,0,299,1492
11,10,1,1,321,1604
11,14,2,4,412,2068
11,10,0,5,379,1895
11,11,0,2,285,1443
11,14,3,2,413,2088
11,16,2,1,343,1741
11,17,5,4,510,2550
11,13,4,3,459,2280
11,8,1,0,338,1663
11,11,6,7,448,2252
11,23,0,2,487,2433
11,6,2,0,333,1634
11,8,1,1,254,1279
11,10,3,0,388,1917
11,10,1,6,237,1241
11,23,4,4,588,2926
11,5,2,0,228,1152
11,8,6,1,371,1852
11,13,3,2,347,1755
11,18,0,0,531,2619
11,5,0,0,216,1068
11,17,2,1,356,1801
11,9,8,0,355,1803
11,21,5,0,448,2254
11,4,2,1,149,772
11,8,1,4,411,2024
11,12,2,1,275,1406
11,18,3,5,436,2211
11,13,1,4,354,1771
11,5,1,1,255,1267
11,10,2,1,280,1417
11,6,2,1,273,1366
11,8,0,0,245,1244
11,5,1,2,267,1340
11,12,2,2,322,1630
11,8,4,2,211,1084
11,28,5,4,606,3045
11,15,4,4,389,1969
11,14,1,0,347,1728
11,11,2,1,252,1289
11,13,4,3,475,2355
11,14,4,2,477,2385
11,10,2,2,312,1553
11,16,3,1,632,3101
11,9,0,3,236,1215
11,12,2,3,468,2314
11,5,3,1,219,1104
11,13,2,0,460,2257
11,9,2,3,430,2121
11,5,2,3,348,1719
11,10,1,2,432,2131
11,15,4,3,506,2522
11,12,0,1,446,2190
11,24,0,3,512,2576
11,3,2,3,271,1346
11,14,0,4,391,1946
11,9,3,2,280,1420
11,14,1,4,471,2338
11,14,1,2,369,1850
11,16,5,1,394,1986
11,9,0,1,214,1095
11,8,2,0,310,1542
11,17,2,1,542,2672
11,10,1,1,344,1701
11,11,4,5,372,1870
11,10,4,1,331,1665
11,12,3,0,323,1629
11,11,2,4,357,1789
11,16,3,6,490,2456
11,14,3,4,384,1949
11,14,4,0,379,1918
11,10,1,1,303,1521
11,15,5,2,614,3022
11,9,3,1,346,1727
11,10,1,0,360,1778
11,13,2,0,333,1684
11,6,0,1,264,1324
11,13,4,2,285,1464
11,13,4,1,346,1752
11,3,2,1,201,1010
11,15,0,0,381,1898
11,17,1,2,422,2116
11,15,4,1,473,2344
11,22,1,5,480,2406
11,16,1,5,378,1922
11,12,2,1,264,1349
11,17,4,3,485,2407
11,20,4,2,475,2383
11,4,1,5,298,1487
11,5,3,5,380,1876
11,18,1,0,345,1742
11,18,5,3,544,2717
11,9,3,0,317,1582
11,12,3,4,293,1515
11,7,2,2,291,1449
11,8,2,3,291,1485
11,11,2,7,389,1947
11,6,2,1,267,1331
11,14,1,1,362,1810
11,8,4,0,366,1827
11,7,0,1,247,1234
11,12,3,3,440,2177
11,11,3,1,371,1852
11,5,1,1,208,1063
11,18,5,2,440,2231
11,9,1,5,340,1707
11,19,1,2,453,2264
11,7,1,2,449,2193
11,36,4,3,832,4138
11,20,4,1,441,2229
11,7,0,0,198,1010
11,5,1,1,329,1617
11,16,2,3,450,2268
11,9,2,1,379,1870
11,14,3,2,341,1726
11,14,1,4,504,2491
11,12,3,0,327,1633
11,4,1,1,240,1189
11,10,2,1,234,1210
11,11,4,7,468,2330
11,9,3,0,310,1548
11,9,2,1,268,1345
11,12,2,3,316,1608
11,8,1,2,324,1612
11,20,3,5,481,2424
11,6,0,2,270,1361
11,9,4,3,338,1692
11,3,0,0,200,995
11,12,1,4,473,2327
11,5,2,1,144,755
11,12,0,0,395,1936
11,14,2,3,316,1598
11,19,4,3,429,2163
11,10,1,2,376,1848
11,7,3,3,303,1521
11,13,3,1,351,1773
11,9,4,2,369,1833
11,10,2,5,434,2161
11,17,0,4,430,2149
11,14,2,2,388,1936
11,9,1,5,363,1805
11,12,1,2,307,1558
11,21,3,4,630,3129
11,7,0,2,325,1601
11,12,1,1,230,1186
11,11,5,4,448,2232
11,11,1,2,269,1372
11,7,1,3,324,1612
11,11,2,2,423,2101
11,10,2,3,441,2169
11,26,5,3,647,3239
11,14,0,4,323,1637
11,17,0,3,461,2298
11,11,4,2,352,1768
11,7,0,1,324,1596
11,4,2,0,200,1008
11,11,4,2,497,2459
11,14,2,0,305,1539
11,14,3,1,390,1963
11,10,6,5,458,2297
11,14,2,1,428,2119
11,13,0,1,279,1411
11,9,4,2,334,1674
11,24,3,6,380,1962
11,14,3,3,395,1978
11,11,3,4,360,1819
11,8,3,1,262,1324
11,13,4,4,455,2284
11,20,3,0,572,2829
11,12,4,0,278,1411
11,14,4,2,445,2208
11,17,2,1,456,2268
11,15,3,4,546,2703
11,15,1,3,394,1960
11,5,2,1,285,1410
11,9,1,1,340,1687
11,9,1,0,333,1644
11,7,4,1,312,1573
11,10,0,2,310,1545
11,22,1,3,549,2716
11,12,2,2,321,1620
11,19,3,3,474,2384
11,14,0,0,215,1118
11,13,2,2,293,1490
11,11,3,3,317,1614
11,15,0,4,305,1557
11,11,5,0,451,2240
11,9,5,2,304,1551
11,3,0,1,163,818
11,4,0,2,220,1100
11,16,3,3,423,2115
11,6,4,1,242,1233
11,9,6,4,355,1801
11,6,2,3,248,1256
11,8,2,1,293,1470
11,11,2,4,380,1910
11,7,1,1,311,1551
11,5,1,1,268,1322
11,14,2,1,362,1828
11,6,3,0,334,1647
11,6,2,1,222,1118
11,21,4,4,517,2613
11,17,4,3,495,2462
11,10,0,1,292,1458
11,19,4,3,491,2461
11,10,1,1,412,2009
11,20,5,3,672,3306
11,17,1,1,396,1993
11,12,2,2,222,1154
11,12,3,2,328,1661
11,16,4,3,350,1790
11,11,4,3,408,2038
11,10,0,1,196,1008
11,14,0,0,499,2451
11,8,2,0,282,1410
11,11,2,1,404,1985
11,18,3,4,543,2703
11,13,2,0,412,2038
11,10,2,1,342,1711
11,10,2,0,255,1284
11,12,3,0,291,1471
11,13,0,2,321,1615
11,12,1,1,332,1671
11,13,2,0,275,1398
11,13,1,5,520,2555
11,12,2,2,332,1680
11,4,3,3,305,1520
11,6,0,1,142,739
11,8,1,1,315,1567
11,6,0,1,225,1137
11,22,2,6,610,3017
11,5,3,0,279,1397
11,16,1,2,331,1695
11,6,1,0,348,1703
11,15,1,3,469,2325
11,7,4,3,249,1283
11,8,0,0,212,1075
11,10,1,0,224,1148
11,9,0,3,228,1174
11,22,4,4,586,2920
11,6,3,3,307,1544
11,7,2,2,416,2045
11,5,0,3,180,921
11,7,0,1,317,1559
11,12,0,3,335,1690
11,10,0,1,236,1205
11,12,2,3,403,2021
11,16,1,1,377,1899
11,11,2,2,318,1594
11,12,4,3,415,2081
11,8,1,2,200,1036
11,15,3,1,359,1798
11,9,1,0,238,1206
11,12,3,2,374,1875
11,17,3,2,386,1945
11,10,1,0,238,1203
11,16,2,3,347,1767
11,16,2,1,441,2191
11,5,0,2,149,779
11,5,3,0,176,912
11,13,3,3,424,2119
11,16,1,0,323,1629
11,13,5,3,518,2576
11,14,1,2,392,1945
11,9,0,2,354,1754
11,12,4,2,414,2080
11,4,1,0,237,1175
11,6,2,4,350,1747
11,8,3,0,269,1351
11,20,3,3,465,2356
11,13,2,1,364,1816
11,20,3,5,625,3097
11,11,6,2,327,1671
11,13,2,4,372,1875
11,9,1,1,281,1409
11,10,3,3,300,1525
11,10,2,2,365,1824
11,16,1,4,423,2113
11,20,4,5,575,2867
11,8,3,1,307,1552
11,14,5,0,352,1784
11,11,3,3,372,1859
11,10,0,3,431,2121
11,11,0,2,335,1669
11,17,1,1,318,1621
11,7,2,0,234,1178
11,2,0,0,172,862
11,11,0,3,235,1204
11,8,0,0,306,1511
11,6,2,2,210,1076
11,21,3,0,558,2770
11,12,2,2,509,2498
11,11,2,0,286,1444
11,8,1,3,367,1820
11,17,3,3,405,2039
11,13,0,2,374,1862
11,7,3,2,379,1876
11,17,4,4,422,2149
11,3,1,0,288,1407
11,14,3,4,468,2352
11,9,0,0,207,1061
11,7,1,2,174,904
11,16,3,4,429,2154
11,10,4,4,446,2238
11,31,3,3,560,2832
11,16,2,0,357,1793
11,6,0,0,223,1121
11,5,1,1,224,1133
11,12,3,2,311,1577
11,21,2,3,633,3130
11,11,3,1,381,1913
11,4,4,2,226,1155
11,13,2,5,385,1938
11,8,2,2,400,1971
11,15,1,3,405,2022
11,17,1,3,432,2168
11,10,2,2,514,2522
11,10,1,1,346,1717
11,15,5,2,398,2020
11,12,3,2,402,2021
11,14,1,2,341,1725
11,10,5,3,329,1669
11,12,4,1,422,2101
11,18,3,3,412,2097
11,8,1,0,300,1498
11,11,1,2,350,1754
11,5,1,1,379,1869
11,17,2,0,358,1799
11,20,4,0,367,1883
11,11,3,1,362,1800
11,17,3,3,348,1796
11,8,1,2,283,1412
11,16,2,6,472,2366
11,9,2,1,371,1829
11,5,0,1,245,1217
11,19,7,6,431,2222
11,10,0,1,244,1234
11,10,1,0,363,1797
11,17,1,3,265,1383
11,8,4,1,386,1926
11,9,2,0,336,1686
11,11,2,3,368,1841
11,16,1,0,257,1334
11,7,2,1,316,1578
11,7,0,2,239,1200
11,7,0,1,348,1716
11,12,3,1,326,1639
11,6,5,2,249,1278
11,12,1,2,269,1369
11,7,1,0,263,1307
11,13,2,5,379,1915
11,8,5,3,306,1554
11,11,0,4,449,2214
11,15,5,1,530,2608
11,18,3,5,502,2507
11,9,1,2,335,1673
11,3,2,2,268,1331
11,14,1,3,533,2621
11,21,1,4,506,2532
11,15,7,0,327,1678
11,8,1,1,251,1267
11,8,0,2,277,1386
11,10,1,1,261,1318
11,6,3,2,222,1139
11,5,4,0,257,1293
11,14,3,2,336,1707
11,6,1,0,325,1593
11,9,0,3,250,1274
11,10,1,3,256,1305
11,16,1,0,363,1823
11,14,7,4,527,2634
11,18,7,1,513,2567
11,11,0,0,215,1108
11,5,1,4,313,1560
11,6,0,5,207,1072
11,4,2,0,231,1160
11,4,0,2,185,944
11,6,3,1,387,1916
11,19,5,2,527,2635
11,17,3,1,352,1792
11,10,1,3,362,1797
11,14,6,0,315,1625
11,11,4,2,348,1746
11,6,2,1,249,1261
11,10,2,2,347,1731
11,13,3,2,318,1611
11,15,1,2,388,1940
11,21,4,2,314,1638
11,12,2,1,357,1772
11,9,3,3,333,1688
11,14,1,3,378,1905
11,14,1,0,382,1892
11,16,2,8,540,2694
11,12,2,1,369,1857
11,11,4,1,384,1921
11,18,2,4,549,2728
11,11,0,3,427,2095
11,16,4,3,381,1948
11,11,3,4,544,2661
11,15,1,0,326,1633
11,8,1,0,290,1446
11,13,2,6,475,2378
11,11,4,0,297,1503
11,8,2,3,454,2244
11,13,4,3,363,1840
11,7,0,1,243,1227
11,4,1,0,89,480
11,16,1,0,404,2011
11,8,2,1,197,1012
11,17,3,4,362,1849
11,7,0,0,293,1449
11,15,1,1,304,1550
11,13,1,3,448,2229
11,8,3,1,261,1333
11,10,2,2,297,1496
11,11,0,2,341,1709
11,10,0,5,289,1475
11,11,1,3,345,1736
11,11,5,1,403,2010
11,18,8,4,674,3348
11,6,0,1,198,1000
11,6,2,1,215,1101
11,18,3,3,447,2247
11,10,2,1,236,1211
11,13,1,3,392,1956
11,4,1,1,235,1162
11,5,2,0,267,1329
11,13,4,3,388,1959
11,19,4,2,520,2597
11,11,2,3,332,1682
11,13,2,3,336,1699
11,9,1,5,413,2050
11,21,2,5,504,2519
11,2,1,2,222,1108
11,19,3,4,512,2554
11,21,4,6,532,2663
11,10,3,1,273,1384
11,9,4,3,327,1638
11,10,1,1,337,1671
11,10,2,2,392,1955
11,13,1,3,415,2066
11,16,1,2,425,2133
11,7,2,2,227,1156
11,4,5,2,336,1677
11,9,1,1,196,1011
11,14,2,0,319,1619
11,9,3,3,268,1364
11,15,1,2,442,2204
11,11,2,4,459,2288
11,9,1,1,278,1401
11,18,0,2,433,2163
11,5,1,0,252,1245
11,8,1,1,286,1420
11,9,0,1,309,1535
11,9,4,4,365,1831
11,9,2,1,379,1887
11,6,2,0,272,1359
11,7,1,1,273,1358
11,7,1,2,279,1398
11,14,0,3,447,2215
11,12,0,1,329,1654
11,5,1,3,280,1407
11,10,2,1,356,1777
11,20,3,3,579,2881
11,7,5,2,314,1575
11,15,5,2,357,1813
11,10,0,1,257,1306
11,5,1,1,191,969
11,3,1,2,321,1595
11,15,5,0,582,2856
11,9,2,1,419,2071
11,9,1,0,325,1608
11,15,2,1,447,2213
11,8,2,2,348,1734
11,14,2,4,334,1703
11,10,1,2,262,1338
11,10,3,3,382,1892
11,13,3,1,431,2154
11,11,4,2,284,1457
11,24,5,7,668,3355
11,8,3,2,325,1623
11,9,4,0,241,1233
11,6,2,0,331,1620
11,17,3,4,511,2548
11,6,2,1,253,1274
11,15,0,5,324,1659
11,11,4,3,443,2194
11,25,2,5,456,2337
11,9,2,0,286,1437
11,12,2,0,319,1609
11,13,2,4,371,1861
11,15,0,3,342,1746
11,6,2,1,198,1019
11,8,1,2,332,1652
11,10,1,2,346,1735
11,15,3,2,318,1632
11,10,1,3,311,1570
11,8,0,3,358,1776
11,8,2,4,376,1861
11,10,3,0,389,1934
11,8,3,5,324,1643
11,7,0,2,334,1659
11,8,1,4,379,1883
11,21,1,3,466,2341
11,3,0,1,220,1081
11,11,3,2,291,1484
11,9,2,1,291,1468
11,7,1,4,360,1792
11,3,4,4,336,1664
11,13,1,4,486,2411
11,8,3,1,338,1674
11,5,2,0,260,1301
11,5,2,2,254,1282
11,6,0,1,276,1365
11,20,3,0,467,2336
11,17,1,1,477,2349
11,11,1,1,289,1467
11,16,2,4,361,1841
11,16,4,4,421,2141
11,10,2,0,330,1635
11,11,1,4,287,1465
11,9,1,0,281,1398
11,9,1,2,271,1375
11,13,1,4,318,1608
11,5,3,1,193,998
11,13,0,2,310,1560
11,3,2,1,260,1281
11,13,2,1,368,1833
11,19,5,3,347,1780
11,22,3,3,440,2229
11,22,7,3,679,3360
11,15,2,3,425,2126
11,6,2,2,306,1520
11,6,0,1,240,1200
11,12,2,4,373,1867
11,10,1,1,454,2215
11,12,1,2,435,2141
11,9,4,1,341,1710
11,6,4,1,388,1924
11,14,4,2,457,2275
11,7,1,1,311,1547
11,13,4,3,464,2322
11,15,5,1,401,2013
11,10,1,1,313,1556
11,7,0,1,314,1545
11,13,4,3,486,2406
11,4,2,2,303,1502
11,7,2,3,307,1524
11,9,6,2,475,2338
11,13,3,2,462,2287
11,10,2,3,316,1611
11,3,3,1,306,1507
11,8,1,1,278,1396
11,13,6,2,485,2408
11,11,0,5,474,2347
11,5,2,5,305,1542
11,7,2,1,168,872
11,11,1,2,425,2122
11,15,1,4,282,1469
11,21,3,3,468,2364
11,5,2,4,325,1623
11,14,0,8,315,1623
11,9,0,0,220,1112
11,11,2,4,378,1889
11,7,0,0,205,1034
11,9,1,1,329,1646
11,14,2,1,436,2174
11,16,4,1,417,2081
11,15,2,1,356,1794
11,8,2,2,271,1360
11,7,3,5,311,1574
11,8,3,4,343,1725
11,13,2,2,398,1981
11,19,5,3,405,2076
11,11,4,2,278,1428
11,7,1,2,333,1651
11,9,3,1,449,2203
11,10,4,6,424,2131
11,10,6,1,329,1663
11,11,2,1,494,2416
11,11,2,1,433,2133
11,12,6,2,332,1695
11,4,2,2,252,1263
11,12,5,1,386,1941
11,9,4,0,311,1548
11,8,1,1,300,1498
11,3,2,0,330,1609
11,19,0,5,620,3065
11,10,1,0,330,1649
11,10,0,0,305,1516
11,11,2,4,215,1132
11,12,1,1,341,1713
11,18,2,1,580,2834
11,5,1,0,172,870
11,5,1,1,225,1135
11,10,1,1,255,1293
11,22,0,1,318,1637
11,17,4,1,491,2445
11,16,1,4,385,1945
11,8,3,3,354,1765
11,4,1,0,232,1156
11,12,2,4,384,1917
11,14,1,0,321,1611
11,5,3,1,336,1655
11,4,0,0,104,552
11,10,2,4,399,1976
11,10,2,2,304,1541
11,16,4,2,423,2136
11,8,1,0,341,1689
11,14,2,1,439,2173
11,1,0,1,205,1011
11,13,2,0,362,1815
11,28,4,1,560,2817
11,6,1,1,203,1036
11,16,4,2,564,2788
11,11,2,0,321,1601
11,13,0,3,462,2289
11,4,2,1,219,1085
11,11,4,2,265,1367
11,10,3,1,386,1913
11,19,1,0,466,2320
11,7,0,3,281,1404
11,15,5,1,426,2132
11,19,5,4,508,2552
11,10,0,3,282,1420
11,7,4,0,279,1406
11,5,1,2,153,798
11,5,0,4,231,1158
11,8,1,1,284,1415
11,8,4,1,256,1301
11,9,1,1,277,1396
11,12,2,4,470,2326
11,3,3,2,233,1180
11,6,4,1,351,1753
11,12,2,1,287,1447
11,37,5,9,901,4503
11,11,3,5,384,1922
11,11,0,2,275,1407
11,18,3,4,308,1602
11,10,2,2,284,1443
11,12,7,3,508,2518
11,6,1,1,315,1559
11,13,0,1,298,1486
11,9,0,1,251,1263
11,10,1,2,354,1763
11,8,5,3,359,1798
11,12,1,2,306,1552
11,12,1,0,294,1485
11,8,0,0,281,1389
11,28,3,5,589,2970
11,12,2,2,270,1379
11,8,2,1,333,1650
11,11,1,2,337,1688
11,8,3,3,282,1434
11,12,1,0,295,1482
11,21,1,4,421,2115
11,3,1,2,170,873
11,13,1,3,389,1937
11,8,4,4,319,1624
11,3,3,3,305,1527
11,6,1,1,194,989
11,11,2,4,329,1671
11,12,1,1,414,2038
11,12,0,2,311,1560
11,7,3,1,352,1740
11,8,1,4,397,1948
11,14,3,0,331,1665
11,16,4,3,405,2048
11,9,5,2,330,1655
11,11,3,3,358,1808
11,13,0,2,334,1677
11,8,3,4,299,1516
11,10,0,0,264,1319
11,9,1,1,294,1468
11,15,4,6,555,2759
11,5,0,3,275,1375
11,4,1,1,185,939
11,19,1,6,497,2499
11,9,3,1,409,2023
11,13,3,3,339,1714
11,12,4,3,470,2313
11,4,3,0,164,845
11,9,2,3,424,2084
11,19,4,3,633,3121
11,11,2,0,387,1915
11,7,0,2,195,1001
11,13,2,4,384,1923
11,13,1,3,398,1994
11,14,1,2,395,1966
11,10,1,2,284,1437
11,6,4,3,365,1812
11,4,1,0,237,1188
11,11,1,2,312,1574
11,6,2,4,304,1519
11,16,1,2,314,1590
11,8,3,1,275,1388
11,10,2,0,380,1867
11,15,2,3,466,2322
11,13,2,0,235,1209
11,4,2,0,209,1045
11,10,2,1,249,1274
11,8,4,2,303,1530
11,2,3,3,208,1057
11,11,1,4,303,1543
11,8,1,1,322,1589
11,14,1,0,461,2256
11,8,1,0,226,1155
11,15,0,1,270,1379
11,7,3,3,390,1936
11,5,1,1,214,1073
11,15,9,1,343,1771
11,8,0,1,291,1450
11,13,5,2,408,2053
11,12,5,3,493,2431
11,15,0,2,411,2037
11,8,3,2,417,2049
11,6,4,2,317,1580
11,24,2,2,643,3190
11,10,2,3,376,1875
11,14,1,1,329,1653
11,11,1,1,314,1575
11,11,1,2,482,2370
11,11,0,1,282,1422
11,11,3,1,411,2029
11,15,4,0,401,2020
11,2,0,1,97,514
11,15,1,7,532,2648
11,8,0,0,336,1649
11,8,2,2,323,1612
11,11,2,4,399,1999
11,6,1,0,213,1076
11,11,5,3,364,1838
11,10,2,1,286,1443
11,12,1,2,414,2050
11,17,1,2,308,1570
11,7,5,2,316,1597
11,12,1,5,374,1877
11,13,3,3,426,2126
11,16,4,1,306,1572
11,7,0,0,244,1223
11,8,0,1,269,1338
11,9,2,1,336,1671
11,12,1,5,430,2142
11,13,6,2,427,2138
11,6,0,3,312,1537
11,12,3,3,512,2518
11,10,5,3,432,2152
11,17,2,3,483,2397
11,16,4,7,464,2353
11,10,2,1,313,1564
11,15,1,4,439,2195
11,17,2,1,359,1816
11,11,2,4,427,2128
11,7,0,1,325,1595
11,4,1,2,183,941
11,2,2,3,274,1367
11,6,2,2,228,1164
11,8,0,0,239,1202
11,10,0,5,352,1774
11,5,0,1,210,1063
11,9,2,0,284,1414
11,20,4,4,471,2367
11,5,0,3,168,869
11,11,2,1,371,1851
11,11,3,2,505,2480
11,8,1,2,305,1521
11,18,5,1,358,1832
11,14,2,5,421,2098
11,20,2,5,507,2536
11,6,1,0,226,1131
11,9,2,3,410,2034
11,12,1,1,418,2053
11,13,5,3,483,2395
11,20,2,4,402,2042
11,14,4,2,421,2112
11,7,5,4,298,1523
11,16,3,1,333,1699
11,7,3,2,302,1505
11,11,0,1,318,1594
11,8,1,0,295,1472
11,18,3,5,442,2223
11,12,5,4,469,2344
11,14,4,5,520,2586
11,7,0,0,309,1519
11,14,1,2,348,1742
11,7,1,2,210,1076
11,8,1,2,277,1385
11,4,2,1,208,1051
11,16,2,1,326,1662
11,8,4,1,259,1315
11,28,4,7,709,3547
11,11,2,1,298,1506
11,11,5,2,455,2258
11,10,1,2,301,1516
11,7,0,3,152,805
11,15,3,2,386,1936
11,8,3,1,308,1549
11,2,0,2,277,1348
11,15,3,3,339,1739
11,11,4,3,347,1753
11,22,1,2,557,2757
11,10,1,2,373,1844
11,6,1,2,297,1476
11,12,2,2,287,1469
11,10,2,3,368,1825
11,6,4,2,283,1424
11,10,1,0,264,1335
11,4,2,2,258,1298
11,11,2,5,320,1627
11,14,1,0,326,1646
11,9,1,2,354,1768
11,6,2,1,309,1526
11,18,3,1,467,2341
11,1,0,0,195,966
11,6,3,2,284,1420
11,6,2,1,215,1100
11,3,0,1,237,1183
11,7,2,3,255,1298
11,11,0,0,418,2044
11,8,4,3,320,1621
11,14,1,1,389,1926
11,8,0,2,238,1210
11,7,2,2,356,1777
11,10,5,2,234,1220
11,6,2,0,245,1213
11,5,1,2,194,992
11,12,3,3,332,1698
11,11,3,3,386,1935
