"Legendary 1","Legendary 2","Legendary 3","Off-Color Legendary 1","Off-Color Legendary 2","Off-Color Legendary 3","Trash","OrbSpent"
11,8,11,1,1,0,263,1373
11,13,18,2,0,2,494,2530
11,17,6,3,3,1,428,2182
11,13,16,1,4,2,496,2531
11,11,14,3,2,5,349,1845
11,11,4,1,2,0,317,1604
11,15,2,1,1,4,456,2292
11,9,9,4,3,4,455,2307
11,32,14,3,2,0,751,3785
11,11,13,0,3,1,380,1947
11,3,14,3,0,1,344,1758
11,6,10,1,1,4,362,1829
11,12,20,1,2,2,448,2299
11,7,6,1,1,1,431,2127
11,10,10,1,4,3,390,2003
11,10,10,2,1,5,459,2315
11,11,8,1,3,4,399,2038
11,12,9,1,2,4,359,1864
11,11,15,4,3,0,345,1822
11,8,8,1,1,1,296,1500
11,3,9,2,0,1,257,1327
11,20,8,4,3,5,567,2898
11,5,6,3,1,1,325,1646
11,9,11,7,4,6,424,2206
11,6,16,1,2,2,349,1791
11,8,10,1,1,1,284,1482
11,14,11,4,1,2,402,2073
11,6,8,2,1,0,302,1530
11,11,11,7,3,1,347,1837
11,16,14,1,0,2,355,1866
11,5,12,0,0,2,307,1575
11,11,10,0,0,1,309,1590
11,13,12,3,2,0,428,2177
11,13,19,4,1,1,460,2367
11,19,14,2,2,4,422,2202
11,10,4,3,1,5,331,1697
11,14,13,2,2,0,365,1894
11,13,11,4,2,2,474,2398
11,5,15,1,1,3,329,1714
11,8,5,0,0,0,188,980
11,18,19,6,4,2,591,3044
11,3,4,1,1,2,232,1182
11,11,10,1,2,2,362,1853
11,13,17,0,2,0,361,1869
11,10,8,1,3,1,375,1902
11,9,8,2,1,2,337,1735
11,10,11,1,1,1,342,1755
11,7,6,2,0,4,296,1522
11,11,8,2,1,2,409,2065
11,5,7,2,1,2,268,1390
11,9,14,1,2,3,381,1961
11,15,15,3,2,3,466,2392
11,13,14,0,3,0,457,2302
11,6,5,1,2,1,241,1242
11,6,11,0,1,1,241,1262
11,3,6,1,3,2,179,955
11,17,14,3,1,5,498,2556
11,14,17,1,0,1,442,2269
11,12,6,2,2,0,333,1703
11,14,15,5,1,9,364,1962
11,9,2,0,2,1,181,954
11,8,15,1,0,1,371,1897
11,3,4,2,0,2,195,1006
11,9,13,3,1,4,441,2245
11,18,16,2,3,3,501,2575
11,8,13,1,4,2,405,2076
11,13,15,1,3,2,548,2762
11,7,9,4,1,2,349,1794
11,9,19,3,0,2,525,2666
11,15,15,2,1,4,417,2165
11,4,1,1,2,0,220,1109
11,20,14,3,1,1,589,2988
11,19,15,3,2,4,561,2864
11,15,15,4,1,1,376,1967
11,6,6,4,1,2,271,1397
11,4,9,0,1,1,386,1920
11,13,14,0,1,3,460,2346
11,10,11,3,5,1,335,1756
11,8,3,1,1,2,215,1130
11,12,8,5,2,1,372,1920
11,10,10,1,0,1,410,2062
11,10,10,2,1,4,460,2319
11,19,21,4,5,3,767,3881
11,8,13,2,0,0,351,1798
11,17,17,4,5,5,579,2988
11,5,15,2,5,3,482,2444
11,10,6,1,2,3,402,2009
11,8,12,1,2,3,366,1862
11,15,18,2,4,2,484,2495
11,14,16,3,1,3,529,2678
11,7,5,1,1,1,267,1362
11,7,15,2,3,0,385,1959
11,9,12,0,1,3,427,2157
11,16,9,3,5,2,465,2376
11,3,4,0,2,3,258,1302
11,7,15,4,0,3,522,2616
11,9,10,2,0,1,365,1851
11,19,14,5,3,1,689,3452
11,20,26,1,4,3,743,3778
11,8,6,0,0,2,332,1666
11,9,12,2,2,4,419,2146
11,11,7,4,1,5,361,1873
11,16,11,3,2,3,512,2608
11,7,10,3,1,2,467,2354
11,8,9,2,4,1,447,2243
11,10,14,1,5,3,532,2685
11,12,11,1,1,4,414,2117
11,10,10,1,1,0,247,1305
11,5,7,1,3,5,396,1992
11,15,11,1,0,4,370,1908
11,14,20,2,3,2,478,2464
11,14,19,1,2,4,578,2936
11,14,6,1,0,2,330,1695
11,15,13,3,3,3,456,2352
11,20,15,5,1,1,581,2956
11,10,8,3,5,3,428,2179
11,15,12,0,2,3,317,1672
11,8,17,0,3,2,379,1959
11,5,11,4,2,0,371,1891
11,12,7,1,0,2,322,1660
11,16,14,1,3,3,498,2543
11,13,8,2,3,2,427,2163
11,6,5,2,1,2,215,1114
11,13,7,2,1,3,356,1818
11,15,7,1,1,1,447,2250
11,9,13,0,2,3,403,2064
11,10,10,0,0,2,327,1688
11,16,10,3,5,2,528,2691
11,17,8,1,0,3,388,1989
11,14,19,3,1,2,619,3121
11,8,8,3,1,3,346,1770
11,8,9,1,3,2,427,2154
11,15,10,2,2,3,641,3201
11,10,14,0,5,1,392,2017
11,15,10,2,1,0,416,2131
11,20,8,3,2,0,448,2295
11,16,18,5,7,1,781,3923
11,10,10,1,4,3,565,2822
11,8,13,1,3,2,273,1441
11,9,15,4,3,4,371,1952
11,11,18,5,0,4,452,2351
11,15,11,3,3,4,503,2584
11,5,11,1,2,1,395,1983
11,14,11,1,0,3,411,2098
11,13,9,0,3,1,379,1940
11,13,8,2,1,0,327,1701
11,17,15,0,3,2,459,2349
11,12,10,0,4,0,339,1749
11,12,12,4,1,2,423,2171
11,16,6,2,1,5,392,2026
11,12,5,1,0,3,340,1735
11,14,21,2,4,1,462,2396
11,14,16,3,2,2,438,2274
11,10,9,0,1,1,327,1654
11,15,15,4,2,2,452,2338
11,20,12,4,3,2,423,2219
11,12,10,3,4,3,395,2038
11,13,10,2,1,1,430,2176
11,9,14,5,2,0,394,2022
11,10,16,4,5,2,502,2570
11,9,12,2,1,2,421,2138
11,8,13,2,1,0,311,1597
11,15,12,0,7,5,466,2420
11,14,16,0,2,3,577,2905
11,5,8,4,4,4,312,1620
11,14,10,6,1,2,499,2546
11,21,28,8,6,1,646,3353
11,11,5,1,1,3,403,2024
11,8,8,1,2,1,446,2216
11,13,11,1,2,0,442,2241
11,15,14,2,2,1,576,2898
11,14,15,0,1,1,433,2212
11,11,11,3,1,2,439,2236
11,12,17,2,1,0,521,2621
11,10,9,1,2,4,266,1396
11,10,9,4,3,2,408,2086
11,10,6,1,2,5,358,1843
11,7,12,1,4,1,293,1521
11,8,10,0,3,1,367,1854
11,2,2,0,3,0,190,973
11,10,15,4,5,0,517,2619
11,15,15,1,0,3,405,2103
11,11,13,1,2,4,478,2440
11,6,9,1,2,1,232,1216
11,8,8,3,3,2,398,2026
11,8,11,4,1,2,343,1767
11,8,5,1,4,0,246,1280
11,4,10,3,1,2,360,1833
11,15,17,2,3,4,699,3527
11,8,9,0,0,2,305,1558
11,12,12,1,2,0,325,1687
11,7,13,3,3,1,417,2133
11,14,13,2,0,2,390,2015
11,2,10,1,2,1,261,1345
11,4,3,1,1,3,212,1103
11,3,18,1,4,2,391,2006
11,20,22,2,2,2,656,3338
11,15,14,0,2,2,419,2158
11,13,16,2,6,2,559,2837
11,18,19,1,3,3,530,2728
11,25,18,2,5,0,809,4047
11,14,9,0,3,1,395,2014
11,8,12,3,1,4,338,1759
11,8,13,5,3,3,509,2575
11,15,19,2,2,2,596,3011
11,13,17,2,4,1,506,2590
11,8,7,1,1,3,383,1912
11,10,13,1,4,4,414,2153
11,6,10,2,1,3,312,1609
11,11,7,2,4,2,428,2158
11,5,4,1,0,2,202,1049
11,11,7,2,2,1,304,1577
11,12,12,1,4,1,435,2226
11,8,11,0,4,1,376,1916
11,12,14,2,0,2,509,2555
11,13,14,4,4,1,513,2617
11,19,21,3,6,4,621,3215
11,12,10,3,2,0,369,1895
11,13,15,1,2,1,522,2630
11,16,9,1,2,1,394,2033
11,11,5,0,0,4,311,1585
11,15,14,6,2,3,504,2590
11,24,15,4,8,6,820,4149
11,18,17,1,2,3,590,2991
11,12,11,2,4,6,372,1949
11,14,16,6,1,3,597,3021
11,18,13,4,3,3,494,2544
11,20,12,3,2,3,385,2048
11,5,7,0,1,2,197,1032
11,17,4,3,4,1,458,2315
11,8,1,1,2,3,372,1851
11,13,10,4,4,4,616,3100
11,15,18,4,5,2,557,2849
11,6,8,2,4,1,304,1573
11,13,19,6,3,4,523,2708
11,15,9,2,2,1,348,1795
11,11,4,3,1,1,352,1795
11,13,20,2,0,1,523,2647
11,12,4,2,2,1,426,2140
11,11,14,1,2,3,420,2152
11,14,10,0,6,3,502,2560
11,11,13,1,4,1,523,2623
11,10,9,2,2,2,391,2002
11,15,12,2,2,2,521,2634
11,15,18,2,3,3,529,2715
11,6,6,2,1,4,326,1670
11,15,10,2,0,2,462,2352
11,10,16,4,2,3,518,2622
11,12,11,0,1,0,329,1689
11,10,9,1,0,1,299,1525
11,22,17,6,5,3,644,3299
11,6,8,1,0,2,296,1511
11,10,15,1,0,1,520,2596
11,8,9,1,2,0,372,1867
11,11,16,3,2,5,456,2355
11,12,11,0,4,3,339,1776
11,11,15,2,3,1,377,1950
11,10,8,1,0,2,341,1744
11,6,18,1,3,1,354,1832
11,6,7,0,2,1,322,1625
11,12,11,0,1,5,360,1874
11,10,13,2,1,2,461,2328
11,11,14,2,1,3,295,1575
11,9,6,2,5,1,423,2134
11,11,7,0,1,1,331,1686
11,16,7,1,5,1,515,2596
11,15,16,4,2,2,496,2540
11,10,15,2,0,3,414,2131
11,18,15,3,3,2,593,3006
11,5,7,1,2,2,232,1215
11,14,18,3,4,1,501,2548
11,2,11,0,3,0,294,1490
11,10,14,3,3,1,473,2401
11,15,13,2,1,4,526,2666
11,12,10,2,2,2,521,2608
11,11,8,1,1,3,294,1527
11,4,5,3,1,1,296,1500
11,7,13,1,1,2,307,1597
11,4,6,3,2,0,300,1520
11,12,11,1,1,1,462,2332
11,7,14,3,3,4,485,2462
11,18,17,1,3,2,521,2682
11,6,7,3,1,0,244,1266
11,5,8,3,2,3,271,1409
11,9,13,4,2,1,369,1908
11,17,10,2,10,2,478,2470
11,7,5,1,0,0,209,1088
11,10,7,3,5,0,376,1928
11,19,22,5,1,4,520,2719
11,12,13,3,2,4,535,2704
11,16,17,3,4,1,551,2815
11,8,9,2,3,0,394,2001
11,16,13,1,4,2,410,2124
11,12,17,2,2,2,405,2084
11,5,4,0,1,1,279,1405
11,8,8,1,2,2,366,1854
11,16,16,2,3,4,563,2868
11,17,16,2,2,1,413,2153
11,9,7,0,1,4,305,1548
11,8,5,1,2,3,287,1473
11,28,15,7,4,5,704,3613
11,12,14,6,3,1,430,2226
11,4,13,2,3,2,374,1911
11,8,8,2,0,2,369,1865
11,11,9,3,1,2,422,2144
11,18,14,2,1,1,360,1903
11,10,7,0,2,2,325,1651
11,12,13,3,2,2,438,2244
11,6,15,1,2,3,405,2064
11,15,7,4,4,5,494,2529
11,16,9,3,2,0,292,1549
11,11,12,1,4,3,517,2588
11,12,8,2,1,1,369,1875
11,15,17,7,2,2,586,2980
11,11,8,1,2,2,309,1603
11,12,12,6,6,3,510,2603
11,9,14,2,3,0,392,2029
11,11,9,2,0,3,375,1907
11,12,10,1,1,1,399,2042
11,20,18,2,1,2,636,3218
11,22,12,4,4,0,441,2305
11,10,16,3,6,2,607,3085
11,16,17,3,2,4,452,2349
11,16,13,2,3,4,700,3479
11,17,14,4,2,1,674,3366
11,4,10,3,2,1,270,1411
11,16,8,4,1,0,439,2252
11,13,13,3,0,2,559,2786
11,8,8,2,2,4,476,2397
11,6,15,0,1,1,323,1670
11,6,9,1,0,2,332,1677
11,5,7,0,2,5,312,1593
11,5,6,0,3,0,264,1343
11,8,3,1,1,2,210,1094
11,15,23,5,4,3,683,3470
11,10,4,0,0,0,323,1620
11,4,6,4,2,2,278,1440
11,6,10,1,3,1,319,1636
11,15,11,0,4,4,406,2108
11,15,10,1,5,4,554,2800
11,9,9,2,0,0,355,1795
11,4,9,1,0,1,217,1124
11,18,14,1,4,3,532,2726
11,16,9,2,1,3,407,2091
11,8,8,0,3,2,330,1689
11,12,11,2,3,4,509,2575
11,14,7,2,2,3,524,2614
11,13,16,3,2,3,477,2451
11,16,7,2,2,1,410,2106
11,25,11,5,3,6,593,3067
11,13,15,5,2,4,422,2208
11,12,11,4,2,3,444,2263
11,18,17,6,2,7,612,3156
11,15,13,2,3,4,455,2345
11,9,6,0,1,3,303,1546
11,3,4,0,0,2,179,923
11,11,9,3,2,1,417,2114
11,6,8,0,1,4,305,1560
11,14,12,2,5,1,494,2499
11,4,2,5,1,1,295,1506
11,11,22,1,2,2,496,2516
11,9,14,1,1,3,438,2224
11,4,8,4,1,2,319,1637
11,16,11,0,1,1,418,2146
11,10,9,0,0,2,300,1546
11,3,4,1,2,2,256,1293
11,13,10,2,3,4,420,2163
11,12,20,3,2,2,640,3213
11,4,7,0,3,0,298,1510
11,17,18,3,5,0,541,2757
11,8,4,0,1,1,287,1441
11,13,15,2,3,2,494,2522
11,14,12,1,1,0,346,1784
11,9,3,4,0,1,243,1253
11,6,16,0,4,3,613,3062
11,7,9,4,2,2,396,2005
11,9,8,2,1,3,384,1946
11,5,4,0,2,0,227,1166
11,6,8,2,1,2,356,1810
11,16,16,2,1,2,430,2231
11,6,8,2,1,0,249,1282
11,10,13,1,3,1,397,2039
11,12,8,3,4,1,385,1973
11,9,16,1,1,1,464,2346
11,16,9,1,2,1,501,2540
11,16,15,1,2,1,417,2173
11,21,14,1,4,1,507,2604
11,6,13,1,1,0,336,1711
11,11,7,1,0,2,293,1506
11,13,21,2,2,1,449,2325
11,9,15,2,2,2,377,1944
11,4,7,1,0,5,309,1575
11,10,8,1,2,1,311,1604
11,17,13,2,2,3,562,2849
11,18,19,4,1,2,600,3049
11,7,12,1,4,2,372,1917
11,8,8,2,1,0,344,1747
11,10,7,4,2,1,413,2090
11,9,13,3,4,4,517,2628
11,20,21,2,1,7,599,3086
11,10,11,1,0,2,343,1748
11,6,12,2,0,2,356,1805
11,11,3,1,1,1,308,1565
11,15,14,4,3,2,531,2710
11,11,11,1,3,3,470,2377
11,7,6,1,4,0,310,1589
11,15,14,0,0,2,598,2991
11,10,9,2,4,3,464,2340
11,18,9,4,3,1,537,2719
11,13,8,1,0,2,293,1523
11,12,13,2,3,5,477,2449
11,17,14,2,2,2,558,2800
11,10,12,3,1,1,401,2057
11,14,14,5,1,2,456,2350
11,7,19,1,3,5,476,2431
11,6,9,4,1,1,434,2172
11,10,9,2,2,3,449,2273
11,13,7,1,2,0,275,1441
11,10,8,2,1,3,338,1742
11,12,14,3,1,2,489,2486
11,15,11,3,1,3,461,2343
11,8,12,1,2,1,489,2458
11,8,4,0,1,0,272,1372
11,15,9,1,3,0,350,1824
11,12,7,4,3,3,421,2140
11,5,5,2,0,1,169,905
11,4,2,0,0,2,213,1071
11,9,9,0,2,0,199,1071
11,17,29,5,2,6,783,3995
11,19,17,4,3,6,577,2971
11,15,14,2,1,3,473,2407
11,14,9,1,4,1,330,1728
11,8,12,5,2,3,383,1965
11,13,10,2,4,3,399,2058
11,21,22,7,1,2,610,3160
11,11,16,3,1,1,398,2075
11,11,7,3,3,1,433,2183
11,12,9,0,1,2,405,2051
11,9,19,3,3,1,407,2119
11,10,11,0,1,3,409,2071
11,8,8,1,3,0,422,2127
11,13,11,2,0,1,413,2083
11,14,16,4,1,4,475,2436
11,8,7,1,2,2,343,1740
11,7,5,1,2,3,328,1673
11,13,18,1,9,2,757,3771
11,13,6,3,4,2,332,1739
11,16,12,4,1,3,510,2603
11,6,7,0,2,0,285,1446
11,7,5,0,1,4,328,1666
11,18,16,3,2,1,628,3172
11,14,9,2,2,4,364,1895
11,9,17,1,0,1,450,2281
11,11,9,2,1,1,316,1631
11,5,2,1,2,2,231,1183
11,11,16,4,1,3,353,1868
11,13,10,0,2,2,367,1887
11,5,9,1,0,4,284,1462
11,7,4,0,2,3,296,1492
11,5,1,0,1,1,273,1371
11,12,11,4,3,4,470,2396
11,17,12,4,3,0,525,2669
11,18,12,4,0,1,453,2328
11,15,9,0,4,3,536,2701
11,13,8,1,3,1,457,2298
11,6,11,2,0,3,367,1868
11,8,11,3,1,1,385,1958
11,20,17,5,6,2,579,2983
11,9,6,1,1,2,276,1418
11,12,9,4,2,1,422,2149
11,7,6,3,1,0,311,1595
11,9,10,1,0,1,329,1687
11,15,17,4,5,7,588,3013
11,12,17,1,3,2,543,2752
11,9,12,5,2,6,429,2202
11,14,8,2,2,2,395,2028
11,6,7,4,1,3,292,1512
11,22,15,3,5,0,591,3018
11,11,6,1,0,0,223,1157
11,13,11,3,3,2,554,2776
11,19,15,4,1,3,613,3106
11,9,12,2,3,2,373,1931
11,9,12,2,1,1,427,2153
11,7,6,1,1,0,239,1238
11,19,13,3,3,3,499,2560
11,4,11,1,1,0,218,1143
11,4,8,1,0,0,314,1577
11,9,14,3,4,2,464,2369
11,7,10,1,2,2,308,1591
11,9,6,0,1,1,248,1284
11,19,13,7,3,2,439,2312
11,15,12,3,4,3,406,2114
11,9,5,4,3,1,352,1788
11,11,15,3,2,1,482,2447
11,10,6,0,1,5,376,1907
11,11,16,1,1,3,357,1865
11,6,2,2,1,1,246,1254
11,9,10,1,1,1,337,1724
11,11,13,4,1,2,376,1947
11,13,17,2,2,6,611,3092
11,11,9,2,0,1,405,2029
11,10,19,1,1,0,478,2414
11,15,19,0,3,2,492,2537
11,7,11,2,4,1,318,1636
11,10,7,2,3,1,352,1802
11,13,21,2,6,6,696,3520
11,17,22,2,4,4,572,2942
11,8,10,1,2,0,244,1282
11,11,10,4,4,1,380,1977
11,12,12,1,3,2,373,1919
11,10,12,1,1,2,397,2023
11,8,6,1,1,2,295,1509
11,20,22,6,3,4,714,3658
11,6,9,1,0,0,277,1417
11,17,10,4,2,3,474,2431
11,15,20,3,5,2,598,3058
11,12,8,3,2,2,351,1822
11,13,13,1,3,2,362,1898
11,9,11,0,7,3,464,2371
11,13,3,0,3,0,277,1427
11,15,6,2,2,3,388,1989
11,12,8,2,3,3,393,2014
11,9,14,1,6,2,266,1445
11,14,16,1,0,1,476,2432
11,16,7,2,1,3,475,2406
11,12,7,3,4,1,427,2175
11,11,2,1,1,3,268,1382
11,18,17,1,4,2,429,2249
11,17,15,3,3,1,546,2787
11,10,11,2,3,2,338,1750
11,15,6,4,1,0,428,2165
11,12,11,3,4,2,388,2008
11,10,20,4,1,3,511,2600
11,17,22,4,2,4,614,3130
11,10,8,2,2,1,389,1962
11,7,9,0,2,1,298,1518
11,11,9,2,3,2,397,2035
11,8,10,2,4,3,370,1897
11,8,13,5,0,2,447,2268
11,9,6,1,0,1,195,1027
11,8,10,3,0,0,296,1523
11,9,12,1,0,2,337,1739
11,7,3,0,0,1,271,1369
11,13,10,1,2,3,418,2129
11,10,11,1,4,2,380,1949
11,13,14,1,0,1,511,2566
11,8,11,4,0,3,452,2282
11,11,7,2,4,1,387,1970
11,7,12,3,3,1,437,2214
11,17,9,1,3,5,457,2347
11,11,11,1,0,1,344,1762
11,4,1,1,1,0,156,799
11,8,9,0,0,0,223,1173
11,3,8,0,3,0,339,1699
11,9,2,3,1,0,283,1440
11,23,26,2,5,0,645,3347
11,13,7,1,7,5,397,2059
11,10,17,1,0,2,379,1950
11,9,11,1,4,3,326,1703
11,11,10,3,1,2,410,2093
11,7,6,1,4,1,394,1965
11,6,9,3,3,2,288,1496
11,12,8,3,4,3,351,1820
11,7,13,0,3,1,316,1646
11,8,5,0,1,2,316,1607
11,6,11,3,1,1,331,1687
11,12,10,1,3,1,278,1475
11,13,13,2,3,1,397,2051
11,16,12,3,3,2,522,2647
11,4,5,1,0,3,385,1909
11,11,9,5,2,1,464,2336
11,12,15,3,1,2,445,2285
11,19,14,2,4,4,616,3117
11,8,16,1,0,5,425,2175
11,15,19,4,2,3,464,2429
11,6,7,1,2,0,290,1464
11,9,11,2,0,0,338,1734
11,8,16,2,1,2,289,1543
11,5,6,1,0,3,339,1697
11,5,8,1,5,0,319,1623
11,8,3,0,1,1,186,970
11,8,10,3,2,5,426,2174
11,6,6,0,0,1,275,1396
11,7,15,2,3,3,402,2066
11,9,10,3,1,1,513,2540
11,10,8,4,3,5,480,2456
11,12,8,3,0,2,396,2002
11,9,16,3,2,5,498,2538
11,5,9,3,1,0,335,1696
11,10,8,4,4,1,340,1782
11,11,5,0,0,1,323,1630
11,17,10,9,2,4,542,2785
11,15,4,0,3,4,378,1938
11,10,19,1,0,1,391,2008
11,12,10,1,1,2,401,2030
11,15,13,3,2,2,494,2500
11,10,8,2,2,3,359,1843
11,13,13,0,4,3,320,1696
11,16,12,2,1,2,389,2013
11,11,15,1,0,1,414,2103
11,16,14,1,1,5,496,2530
11,11,18,7,4,3,582,2982
11,9,9,2,3,2,259,1368
11,13,7,1,1,2,280,1473
11,17,21,4,2,0,602,3047
11,17,14,2,3,2,559,2829
11,19,18,1,2,3,605,3061
11,8,6,2,1,0,239,1237
11,13,3,1,2,2,340,1741
11,22,20,4,3,7,627,3245
11,5,13,1,1,2,296,1534
11,14,11,0,3,2,380,1970
11,8,7,1,2,4,397,2006
11,9,6,1,2,4,471,2359
11,18,9,0,1,0,356,1840
11,9,9,2,3,2,330,1702
11,10,16,3,2,1,379,1975
11,3,4,0,2,1,162,850
11,9,8,0,2,4,312,1613
11,13,14,4,1,1,503,2550
11,11,12,4,3,2,602,2992
11,10,10,1,5,0,309,1618
11,13,14,3,2,5,448,2312
11,13,13,2,0,2,384,1990
11,10,9,0,1,2,421,2123
11,12,7,3,6,2,373,1931
11,3,8,0,1,1,285,1441
11,14,10,1,3,2,414,2124
11,12,9,1,0,1,400,2014
11,10,9,2,1,3,379,1947
11,14,11,1,1,3,552,2768
11,7,15,2,1,2,269,1432
11,11,8,2,1,3,362,1857
11,7,17,5,0,0,401,2043
11,22,15,10,2,4,719,3652
11,9,6,1,1,1,277,1432
11,7,14,3,2,2,453,2305
11,14,17,6,1,4,522,2678
11,15,5,3,2,0,357,1825
11,12,12,2,3,0,415,2127
11,4,10,1,2,1,323,1642
11,10,14,0,1,0,285,1496
11,4,8,4,2,1,315,1601
11,23,17,3,1,3,675,3419
11,20,20,5,2,5,740,3751
11,9,14,3,1,1,282,1499
11,9,7,3,3,2,414,2088
11,11,11,3,1,1,422,2139
11,7,8,4,2,1,430,2142
11,10,10,3,0,1,366,1859
11,8,7,1,2,1,299,1527
11,13,21,7,4,6,578,2988
11,13,7,4,3,3,335,1750
11,16,7,4,1,2,330,1731
11,8,11,1,2,2,459,2292
11,9,13,2,4,3,466,2362
11,7,10,1,0,0,259,1339
11,10,12,1,1,2,427,2157
11,23,16,4,2,5,703,3564
11,15,7,0,1,1,389,1976
11,12,10,3,1,3,476,2406
11,6,6,2,3,0,319,1612
11,15,9,1,4,2,489,2457
11,15,9,7,2,3,471,2415
11,9,12,2,0,2,477,2387
11,9,8,0,1,3,306,1567
11,20,23,7,7,5,750,3827
11,9,10,1,0,3,316,1620
11,16,27,8,3,6,766,3901
11,12,14,5,1,2,492,2503
11,6,11,0,0,2,395,1972
11,8,6,0,0,2,297,1504
11,8,9,2,1,0,388,1949
11,15,10,2,2,2,412,2108
11,8,10,1,5,2,384,1956
11,8,9,0,3,1,388,1964
11,18,19,4,2,2,596,3037
11,12,13,5,4,4,566,2860
11,14,18,2,0,2,489,2498
11,16,11,1,4,3,517,2632
11,26,25,6,3,4,854,4351
11,20,13,3,0,2,546,2781
11,12,10,1,1,3,359,1845
11,10,14,2,0,2,346,1800
11,18,7,2,4,0,394,2025
11,1,3,1,0,2,192,965
11,11,15,3,5,3,454,2335
11,7,10,0,1,3,348,1766
11,16,14,5,1,0,422,2182
11,15,15,0,1,2,490,2489
11,11,14,1,1,5,393,2019
11,9,4,2,3,2,354,1801
11,20,13,8,3,4,614,3137
11,17,17,4,3,1,548,2814
11,6,6,0,0,2,286,1441
11,13,13,1,2,1,507,2542
11,12,9,4,1,5,340,1787
11,5,5,1,1,1,171,908
11,22,21,3,4,5,801,4022
11,5,8,3,5,2,358,1842
11,14,8,1,1,2,444,2247
11,12,10,3,1,1,329,1704
11,10,8,2,0,1,286,1480
11,2,3,1,2,5,200,1039
11,10,6,2,1,3,281,1475
11,17,25,4,0,3,613,3140
11,14,17,2,7,1,406,2153
11,9,9,1,0,2,332,1701
11,5,5,0,0,2,240,1227
11,15,9,1,2,1,395,2015
11,11,8,2,1,3,302,1577
11,8,10,1,2,1,403,2025
11,12,7,2,1,1,390,1977
11,22,16,1,1,4,508,2645
11,8,11,3,2,1,430,2182
11,23,20,2,5,3,832,4170
11,14,11,1,2,2,376,1961
11,15,18,3,3,2,452,2343
11,8,6,3,3,0,242,1269
11,15,16,5,3,2,475,2477
11,13,10,2,5,2,539,2709
11,6,8,1,1,1,339,1725
11,6,11,0,4,0,272,1422
11,17,16,3,1,4,602,3066
11,15,7,0,2,3,290,1517
11,10,12,3,1,3,428,2189
11,14,11,4,0,5,530,2678
11,16,5,2,4,3,342,1788
11,8,11,4,4,0,388,1989
11,18,8,2,5,1,516,2628
11,8,5,3,2,2,446,2220
11,18,16,7,2,5,577,2969
11,9,10,1,3,2,271,1432
11,17,12,1,3,4,519,2644
11,8,4,1,1,2,289,1477
11,18,17,2,3,3,478,2473
11,12,10,3,5,1,469,2389
11,5,7,1,1,0,334,1663
11,17,13,3,2,2,534,2713
11,7,9,2,2,4,299,1566
11,12,14,1,2,1,415,2120
11,21,13,1,5,6,700,3533
11,5,10,0,1,1,335,1688
11,7,13,5,2,3,449,2277
11,19,13,3,0,2,519,2654
11,14,10,0,1,5,403,2078
11,13,15,4,1,1,451,2305
11,3,7,3,1,1,362,1808
11,12,12,3,2,4,389,2018
11,17,13,1,1,3,499,2536
11,5,6,0,1,3,282,1439
11,11,12,2,1,4,465,2358
11,10,15,7,1,3,598,3023
11,12,7,1,1,2,349,1766
11,9,19,1,3,0,412,2125
11,5,12,4,1,0,352,1802
11,13,12,1,1,2,482,2438
11,4,12,1,2,1,298,1539
11,8,10,1,0,0,331,1677
11,8,14,1,0,3,347,1777
11,9,5,1,0,2,349,1753
11,19,16,4,1,0,502,2586
11,12,12,1,1,0,417,2134
11,16,11,2,2,2,437,2252
11,20,15,5,3,1,735,3690
11,13,24,3,2,3,516,2664
11,14,14,3,3,2,425,2206
11,11,21,5,4,2,549,2811
11,5,8,0,3,1,239,1251
11,4,9,2,1,1,278,1408
11,17,9,1,2,1,412,2101
11,11,13,4,2,1,370,1919
11,21,20,5,6,5,728,3713
11,11,12,1,1,2,442,2218
11,24,24,2,2,4,851,4261
11,14,12,4,1,3,537,2716
11,9,16,3,0,4,590,2948
11,7,9,0,1,1,397,1984
11,14,10,4,5,2,427,2210
11,17,8,3,2,4,468,2380
11,16,14,2,4,2,483,2477
11,16,16,1,2,0,456,2336
11,4,8,0,2,1,281,1440
11,19,17,4,0,0,569,2869
11,9,11,3,1,0,383,1945
11,5,6,1,2,0,287,1457
11,17,9,2,2,4,470,2405
11,13,8,1,3,1,434,2198
11,4,3,2,1,0,191,990
11,12,15,0,0,1,419,2124
11,10,16,3,3,3,450,2316
11,13,10,2,2,2,523,2625
11,14,12,3,1,2,445,2289
11,7,6,0,1,0,252,1296
11,3,14,1,2,3,365,1884
11,5,16,1,5,2,312,1637
11,13,14,0,3,7,574,2894
11,13,6,1,1,2,412,2081
11,5,5,0,1,2,280,1420
11,14,22,2,3,4,720,3634
11,9,4,1,3,4,402,2018
11,12,15,4,4,5,518,2668
11,9,11,4,3,2,393,2022
11,11,18,4,2,0,447,2316
11,11,13,0,0,2,401,2034
11,16,12,5,2,6,433,2272
11,14,6,3,3,1,515,2583
11,17,15,3,2,5,550,2798
11,17,15,2,2,2,466,2399
11,13,9,3,2,4,502,2549
11,7,8,0,2,1,251,1296
11,11,11,1,3,1,356,1834
11,18,21,4,3,5,716,3624
11,13,10,2,4,3,456,2325
11,7,15,2,4,7,430,2209
11,7,13,1,4,1,527,2616
11,15,12,1,2,3,450,2301
11,10,8,0,1,2,315,1627
11,12,5,0,5,0,372,1895
11,15,10,3,1,5,393,2022
